"collection_no","stage_bin","lng","lat","PLong","PLat","x","y","stage"
144410,"Norian",-75.98333,-10.85,-40.518752704,-33.1696957689999,-40.518752704,-33.1696957689999,"Norian"
144411,"Norian",-75.98333,-10.85,-40.518752704,-33.1696957689999,-40.518752704,-33.1696957689999,"Norian"
144408,"Norian",-76.165001,-10.849,-40.730831822,-33.187822787,-40.730831822,-33.187822787,"Norian"
86957,"Norian",144.254166,-5.916667,125.940986961,-25.09004299,125.940986961,-25.09004299,"Norian"
36890,"Norian",104.799721,4.876667,112.351683587,19.5609350500001,112.351683587,19.5609350500001,"Norian"
44826,"Norian",99,13,105.177946746,26.9997181150001,105.177946746,26.9997181150001,"Norian"
44770,"Norian",104,21.5,111.962813921,34.724315378,111.962813921,34.724315378,"Norian"
24306,"Norian",57.058334,23.172222,49.583466296,-8.06789661599993,49.583466296,-8.06789661599993,"Norian"
24304,"Norian",55.866669,24.700001,48.5333571840001,-6.50732354099995,48.5333571840001,-6.50732354099995,"Norian"
67621,"Norian",83.966667,28.700001,74.0618185370001,-18.2800828219999,74.0618185370001,-18.2800828219999,"Norian"
100116,"Norian",-112.866669,30.433332,-51.569077665,-2.04966753799994,-51.569077665,-2.04966753799994,"Norian"
34983,"Norian",-112.550003,30.716667,-51.244945689,-1.82680290999997,-51.244945689,-1.82680290999997,"Norian"
37044,"Norian",52.990002,30.969999,65.689993347,46.637929291,65.689993347,46.637929291,"Norian"
36389,"Norian",78.583336,31.583332,72.207072731,-13.1043998379999,72.207072731,-13.1043998379999,"Norian"
161882,"Norian",98.581947,31.807222,104.297137806,59.174982781,104.297137806,59.174982781,"Norian"
36388,"Norian",78.416664,31.833332,72.2648020510001,-12.822548083,72.2648020510001,-12.822548083,"Norian"
36386,"Norian",78.166664,32.099998,72.2797547260001,-12.4821373409999,72.2797547260001,-12.4821373409999,"Norian"
36385,"Norian",78.033333,32.233334,72.2822628580001,-12.3074633489999,72.2822628580001,-12.3074633489999,"Norian"
36869,"Norian",57.466667,32.366669,58.645534952,51.2048230940001,58.645534952,51.2048230940001,"Norian"
36387,"Norian",77.966667,32.416668,72.3621245990001,-12.1322697649999,72.3621245990001,-12.1322697649999,"Norian"
165294,"Norian",130.973007,32.444,145.118187304,39.135398541,145.118187304,39.135398541,"Norian"
67742,"Norian",34.933334,32.683334,31.3145796700001,3.68691786100004,31.3145796700001,3.68691786100004,"Norian"
37983,"Norian",52.033333,32.933334,63.051138322,47.7783476430001,63.051138322,47.7783476430001,"Norian"
98607,"Norian",52.083332,32.950001,63.0872930890001,47.816408106,63.0872930890001,47.816408106,"Norian"
138966,"Norian",52.033333,33.066666,62.9348523410001,47.8864383640001,62.9348523410001,47.8864383640001,"Norian"
138967,"Norian",52.033333,33.066666,62.9348523410001,47.8864383640001,62.9348523410001,47.8864383640001,"Norian"
34635,"Norian",51.983334,33.116669,62.8405157270001,47.9023789400001,62.8405157270001,47.9023789400001,"Norian"
98600,"Norian",133.085281,33.438889,147.708673527,39.473339158,147.708673527,39.473339158,"Norian"
165297,"Norian",133.712006,33.574501,148.404627861,39.4217958620001,148.404627861,39.4217958620001,"Norian"
38018,"Norian",23.466667,37.333332,18.489377613,10.7718960180001,18.489377613,10.7718960180001,"Norian"
34649,"Norian",75,37.333332,73.3376142820001,59.438979891,73.3376142820001,59.438979891,"Norian"
34646,"Norian",74.5,37.5,72.5094771190001,59.3511045700001,72.5094771190001,59.3511045700001,"Norian"
34647,"Norian",74.5,37.5,72.5094771190001,59.3511045700001,72.5094771190001,59.3511045700001,"Norian"
34648,"Norian",74.5,37.5,72.5094771190001,59.3511045700001,72.5094771190001,59.3511045700001,"Norian"
24310,"Norian",23.083332,37.633331,18.2404970860001,11.1223550180001,18.2404970860001,11.1223550180001,"Norian"
38061,"Norian",13.183333,37.683334,12.997645602,12.4882738420001,12.997645602,12.4882738420001,"Norian"
139925,"Norian",73.635002,37.849998,71.0183278050001,59.2434840590001,71.0183278050001,59.2434840590001,"Norian"
170144,"Norian",14.026667,37.86861,13.7050358430001,12.5298473130001,13.7050358430001,12.5298473130001,"Norian"
36454,"Norian",13.383333,38.133331,13.253484911,12.894602929,13.253484911,12.894602929,"Norian"
33439,"Norian",-117.9394,38.349499,-53.862912681,6.60332273900002,-53.862912681,6.60332273900002,"Norian"
150752,"Norian",-118.014999,38.400002,-53.9079885479999,6.66702861300007,-53.9079885479999,6.66702861300007,"Norian"
150750,"Norian",-118.014999,38.400002,-53.9079885479999,6.66702861300007,-53.9079885479999,6.66702861300007,"Norian"
150751,"Norian",-118.014999,38.400002,-53.9079885479999,6.66702861300007,-53.9079885479999,6.66702861300007,"Norian"
150758,"Norian",-118.014999,38.400002,-53.9079885479999,6.66702861300007,-53.9079885479999,6.66702861300007,"Norian"
150759,"Norian",-118.014999,38.400002,-53.9079885479999,6.66702861300007,-53.9079885479999,6.66702861300007,"Norian"
150763,"Norian",-118.014999,38.400002,-53.9079885479999,6.66702861300007,-53.9079885479999,6.66702861300007,"Norian"
150764,"Norian",-118.014999,38.400002,-53.9079885479999,6.66702861300007,-53.9079885479999,6.66702861300007,"Norian"
150765,"Norian",-118.014999,38.400002,-53.9079885479999,6.66702861300007,-53.9079885479999,6.66702861300007,"Norian"
100412,"Norian",-118.016998,38.402,-53.909012472,6.66935496100007,-53.909012472,6.66935496100007,"Norian"
144388,"Norian",-118.014999,38.402,-53.907485381,6.66896310000004,-53.907485381,6.66896310000004,"Norian"
150769,"Norian",-118.154999,38.424999,-54.0085987219999,6.71873558500005,-54.0085987219999,6.71873558500005,"Norian"
150761,"Norian",-118.154999,38.426998,-54.00809269,6.72067038200004,-54.00809269,6.72067038200004,"Norian"
100391,"Norian",-118.04583,38.431946,-53.9234869539999,6.70400185700004,-53.9234869539999,6.70400185700004,"Norian"
100394,"Norian",-118.04583,38.431946,-53.9234869539999,6.70400185700004,-53.9234869539999,6.70400185700004,"Norian"
100397,"Norian",-118.04583,38.431946,-53.9234869539999,6.70400185700004,-53.9234869539999,6.70400185700004,"Norian"
100396,"Norian",-118.04583,38.431946,-53.9234869539999,6.70400185700004,-53.9234869539999,6.70400185700004,"Norian"
100398,"Norian",-118.04583,38.431946,-53.9234869539999,6.70400185700004,-53.9234869539999,6.70400185700004,"Norian"
100400,"Norian",-118.04583,38.431946,-53.9234869539999,6.70400185700004,-53.9234869539999,6.70400185700004,"Norian"
100409,"Norian",-118.04583,38.431946,-53.9234869539999,6.70400185700004,-53.9234869539999,6.70400185700004,"Norian"
100418,"Norian",-118.119446,38.433334,-53.979345633,6.71980569300007,-53.979345633,6.71980569300007,"Norian"
100420,"Norian",-118.119446,38.433334,-53.979345633,6.71980569300007,-53.979345633,6.71980569300007,"Norian"
100423,"Norian",-118.119446,38.433334,-53.979345633,6.71980569300007,-53.979345633,6.71980569300007,"Norian"
100435,"Norian",-118.119446,38.433334,-53.979345633,6.71980569300007,-53.979345633,6.71980569300007,"Norian"
150760,"Norian",-117.75,38.485001,-53.684286942,6.69767829400007,-53.684286942,6.69767829400007,"Norian"
38046,"Norian",15.816667,39.916668,13.0637002180001,14.5593013430001,13.0637002180001,14.5593013430001,"Norian"
150753,"Norian",-117.540001,40.025002,-53.1414112209999,8.14966401400005,-53.1414112209999,8.14966401400005,"Norian"
73880,"Norian",15.6,40.383331,13.014904103,15.0522267260001,13.014904103,15.0522267260001,"Norian"
73881,"Norian",13.316667,41.883331,11.680496697,16.93945331,11.680496697,16.93945331,"Norian"
38055,"Norian",-116.833336,45.116669,-51.3573794709999,12.9581235160001,-51.3573794709999,12.9581235160001,"Norian"
36566,"Norian",13.666667,46.233334,13.1576298310001,21.0669529210001,13.1576298310001,21.0669529210001,"Norian"
36573,"Norian",14.5,46.25,13.757768162,20.9308022060001,13.757768162,20.9308022060001,"Norian"
36565,"Norian",13.95,46.266666,13.3695081560001,21.0469072700001,13.3695081560001,21.0469072700001,"Norian"
99505,"Norian",-116.693497,46.287201,-50.966128851,14.0694150630001,-50.966128851,14.0694150630001,"Norian"
36567,"Norian",14.133333,46.299999,13.5098762480001,21.0455383520001,13.5098762480001,21.0455383520001,"Norian"
38377,"Norian",-116.73333,46.333332,-50.982022478,14.1208689760001,-50.982022478,14.1208689760001,"Norian"
36564,"Norian",13.933333,46.366669,13.3860554400001,21.1463797530001,13.3860554400001,21.1463797530001,"Norian"
68756,"Norian",13.8,46.416668,13.305251551,21.219045814,13.305251551,21.219045814,"Norian"
68757,"Norian",13.8,46.416668,13.305251551,21.219045814,13.305251551,21.219045814,"Norian"
68762,"Norian",13.866667,46.416668,13.352771509,21.20680257,13.352771509,21.20680257,"Norian"
60388,"Norian",22.5,46.416668,21.5858285460001,37.0247168980001,21.5858285460001,37.0247168980001,"Norian"
60468,"Norian",22.5,46.416668,21.5858285460001,37.0247168980001,21.5858285460001,37.0247168980001,"Norian"
68765,"Norian",13.833333,46.433334,13.333773534,21.2289850170001,13.333773534,21.2289850170001,"Norian"
68767,"Norian",13.833333,46.433334,13.333773534,21.2289850170001,13.333773534,21.2289850170001,"Norian"
68768,"Norian",13.833333,46.433334,13.333773534,21.2289850170001,13.333773534,21.2289850170001,"Norian"
68760,"Norian",13.883333,46.433334,13.3694069090001,21.219811199,13.3694069090001,21.219811199,"Norian"
68764,"Norian",13.883333,46.433334,13.3694069090001,21.219811199,13.3694069090001,21.219811199,"Norian"
25261,"Norian",13.066667,47.450001,14.519394649,33.859996043,14.519394649,33.859996043,"Norian"
85472,"Norian",13.685556,47.452778,14.8272183180001,34.1917571540001,14.8272183180001,34.1917571540001,"Norian"
38148,"Norian",13.5,47.5,14.6891947620001,34.12165708,14.6891947620001,34.12165708,"Norian"
60369,"Norian",13.25,47.516666,14.548079009,33.998662181,14.548079009,33.998662181,"Norian"
36516,"Norian",14.466667,47.583332,15.091920224,34.689424968,15.091920224,34.689424968,"Norian"
38151,"Norian",15.116667,47.616669,15.382671492,35.0586340790001,15.382671492,35.0586340790001,"Norian"
36450,"Norian",15.133333,47.616669,15.39094191,35.0675998090001,15.39094191,35.0675998090001,"Norian"
58093,"Norian",13.166667,47.633331,14.395387699,34.026078962,14.395387699,34.026078962,"Norian"
38149,"Norian",13.716667,47.633331,14.6700315150001,34.3188832210001,14.6700315150001,34.3188832210001,"Norian"
36815,"Norian",13.2,47.700001,14.3485497570001,34.0847557270001,14.3485497570001,34.0847557270001,"Norian"
170674,"Norian",16.416668,48,15.6452202150001,35.987909351,15.6452202150001,35.987909351,"Norian"
31546,"Norian",17.333332,48.5,15.5865203340001,36.775517558,15.5865203340001,36.775517558,"Norian"
172167,"Norian",-127.883331,50.116669,-86.1828784639999,0.507782773000031,-86.1828784639999,0.507782773000031,"Norian"
22994,"Norian",-121.783333,53.083332,-60.5173053139999,16.961981871,-60.5173053139999,16.961981871,"Norian"
33424,"Norian",-131.798004,55.168999,-85.241719776,6.00889432000002,-85.241719776,6.00889432000002,"Norian"
100529,"Norian",-131.981003,55.216999,-85.297361231,6.10966170600005,-85.297361231,6.10966170600005,"Norian"
82661,"Norian",-131.786392,55.30389,-85.155721752,6.11342286900003,-85.155721752,6.11342286900003,"Norian"
67003,"Norian",-123.008331,56.049999,-52.0744200679999,24.542100788,-52.0744200679999,24.542100788,"Norian"
97816,"Norian",-155.300003,57.716667,-92.6449581859999,17.0069848360001,-92.6449581859999,17.0069848360001,"Norian"
40762,"Norian",-134.888885,60.656944,-64.9765895799999,19.9577049230001,-64.9765895799999,19.9577049230001,"Norian"
40764,"Norian",-135.219727,60.866669,-64.732492017,20.0899929190001,-64.732492017,20.0899929190001,"Norian"
38033,"Norian",-134.883331,61.066666,-64.544895219,19.9013808060001,-64.544895219,19.9013808060001,"Norian"
184598,"Oxfordian",-70.196671,-38.796391,-28.2740968799999,-48.048090811,-28.2740968799999,-48.048090811,"Oxfordian"
67865,"Oxfordian",-70.283333,-38.700001,-28.3996373219999,-47.9656010649999,-28.3996373219999,-47.9656010649999,"Oxfordian"
98351,"Oxfordian",-69.783333,-35.799999,-28.5797312989999,-45.041054682,-28.5797312989999,-45.041054682,"Oxfordian"
94332,"Oxfordian",39.437401,13.6196,33.5715800850001,-15.6471019419999,33.5715800850001,-15.6471019419999,"Oxfordian"
94338,"Oxfordian",39.435001,13.62,33.569348016,-15.6461115509999,33.569348016,-15.6461115509999,"Oxfordian"
94318,"Oxfordian",39.438301,13.6205,33.5726994780001,-15.646459142,33.5726994780001,-15.646459142,"Oxfordian"
94317,"Oxfordian",39.438202,13.6207,33.572656749,-15.646241049,33.572656749,-15.646241049,"Oxfordian"
94312,"Oxfordian",39.437199,13.6208,33.571705869,-15.645892037,33.571705869,-15.645892037,"Oxfordian"
94315,"Oxfordian",39.437698,13.6208,33.572192317,-15.64601762,33.572192317,-15.64601762,"Oxfordian"
94320,"Oxfordian",39.436298,13.6212,33.5709351040001,-15.645278923,33.5709351040001,-15.645278923,"Oxfordian"
94321,"Oxfordian",39.436298,13.6212,33.5709351040001,-15.645278923,33.5709351040001,-15.645278923,"Oxfordian"
94339,"Oxfordian",39.436298,13.6212,33.5709351040001,-15.645278923,33.5709351040001,-15.645278923,"Oxfordian"
94313,"Oxfordian",39.436699,13.6212,33.5713260150001,-15.645379845,33.5713260150001,-15.645379845,"Oxfordian"
94336,"Oxfordian",39.430302,13.6232,33.5656279780001,-15.641837967,33.5656279780001,-15.641837967,"Oxfordian"
94337,"Oxfordian",39.43,13.6242,33.5656025590001,-15.6407960719999,33.5656025590001,-15.6407960719999,"Oxfordian"
94324,"Oxfordian",39.432499,13.6242,33.5680385750001,-15.641425101,33.5680385750001,-15.641425101,"Oxfordian"
93865,"Oxfordian",39.430698,13.6253,33.566578824,-15.639909309,33.566578824,-15.639909309,"Oxfordian"
94335,"Oxfordian",39.442299,13.6267,33.5782639490001,-15.641476633,33.5782639490001,-15.641476633,"Oxfordian"
94330,"Oxfordian",39.431,13.6268,33.567276646,-15.6385365099999,33.567276646,-15.6385365099999,"Oxfordian"
94326,"Oxfordian",39.431,13.63,33.56813729,-15.6354456999999,33.56813729,-15.6354456999999,"Oxfordian"
94319,"Oxfordian",39.417702,13.6335,33.5561171040001,-15.628717383,33.5561171040001,-15.628717383,"Oxfordian"
45572,"Oxfordian",46.275555,23.897778,41.0906900310001,-10.0564453229999,41.0906900310001,-10.0564453229999,"Oxfordian"
28060,"Oxfordian",46.25,24.916668,41.4415584540001,-9.09781063599996,41.4415584540001,-9.09781063599996,"Oxfordian"
28061,"Oxfordian",46.25,24.916668,41.4415584540001,-9.09781063599996,41.4415584540001,-9.09781063599996,"Oxfordian"
28063,"Oxfordian",45.433334,25.083332,40.8052527070001,-8.67310554799997,40.8052527070001,-8.67310554799997,"Oxfordian"
28064,"Oxfordian",45.433334,25.083332,40.8052527070001,-8.67310554799997,40.8052527070001,-8.67310554799997,"Oxfordian"
28058,"Oxfordian",46,25.25,41.349824459,-8.70517371599993,41.349824459,-8.70517371599993,"Oxfordian"
28059,"Oxfordian",46,25.25,41.349824459,-8.70517371599993,41.349824459,-8.70517371599993,"Oxfordian"
34544,"Oxfordian",45.166668,25.75,40.8273130860001,-7.96460006799998,40.8273130860001,-7.96460006799998,"Oxfordian"
87369,"Oxfordian",87.216667,28.466667,73.4479322890001,-36.702220742,73.4479322890001,-36.702220742,"Oxfordian"
138315,"Oxfordian",-9.6,30.566668,-1.16333716799994,17.095159197,-1.16333716799994,17.095159197,"Oxfordian"
138316,"Oxfordian",-9.6,30.566668,-1.16333716799994,17.095159197,-1.16333716799994,17.095159197,"Oxfordian"
138438,"Oxfordian",-9.6,30.566668,-1.16333716799994,17.095159197,-1.16333716799994,17.095159197,"Oxfordian"
138439,"Oxfordian",-9.6,30.566668,-1.16333716799994,17.095159197,-1.16333716799994,17.095159197,"Oxfordian"
138574,"Oxfordian",-9.6,30.566668,-1.16333716799994,17.095159197,-1.16333716799994,17.095159197,"Oxfordian"
91903,"Oxfordian",34.974998,30.933332,34.7143984210001,0.424688996000043,34.7143984210001,0.424688996000043,"Oxfordian"
11287,"Oxfordian",-107.666664,31.6,-45.7727196019999,17.4483801590001,-45.7727196019999,17.4483801590001,"Oxfordian"
76069,"Oxfordian",10.283333,33.116669,15.632237311,12.0624934160001,15.632237311,12.0624934160001,"Oxfordian"
79367,"Oxfordian",3.983333,34.799999,11.4795829220001,15.9038920740001,11.4795829220001,15.9038920740001,"Oxfordian"
79368,"Oxfordian",3.983333,34.799999,11.4795829220001,15.9038920740001,11.4795829220001,15.9038920740001,"Oxfordian"
79369,"Oxfordian",3.983333,34.799999,11.4795829220001,15.9038920740001,11.4795829220001,15.9038920740001,"Oxfordian"
79370,"Oxfordian",3.983333,34.799999,11.4795829220001,15.9038920740001,11.4795829220001,15.9038920740001,"Oxfordian"
79371,"Oxfordian",3.983333,34.799999,11.4795829220001,15.9038920740001,11.4795829220001,15.9038920740001,"Oxfordian"
79372,"Oxfordian",3.983333,34.799999,11.4795829220001,15.9038920740001,11.4795829220001,15.9038920740001,"Oxfordian"
79366,"Oxfordian",4.016667,34.833332,11.5196543280001,15.92325752,11.5196543280001,15.92325752,"Oxfordian"
68215,"Oxfordian",-8.183333,37.116669,6.95120735100005,23.4386092240001,6.95120735100005,23.4386092240001,"Oxfordian"
91828,"Oxfordian",66.73333,37.966667,77.6325501840001,44.4701730400001,77.6325501840001,44.4701730400001,"Oxfordian"
68246,"Oxfordian",-8.8,38.099998,7.11390020900007,24.526487703,7.11390020900007,24.526487703,"Oxfordian"
34859,"Oxfordian",64.51667,39,74.803419267,44.442954291,74.803419267,44.442954291,"Oxfordian"
78448,"Oxfordian",46.866669,39.483334,58.9397329080001,37.602993876,58.9397329080001,37.602993876,"Oxfordian"
78447,"Oxfordian",46.950001,39.583332,58.9449011250001,37.7217941820001,58.9449011250001,37.7217941820001,"Oxfordian"
78446,"Oxfordian",46.883331,40,58.10200381,38.114282614,58.10200381,38.114282614,"Oxfordian"
78444,"Oxfordian",46.633331,40.049999,57.8542640030001,38.0805285180001,57.8542640030001,38.0805285180001,"Oxfordian"
78443,"Oxfordian",46.599998,40.066666,57.8159930840001,38.0851377500001,57.8159930840001,38.0851377500001,"Oxfordian"
78445,"Oxfordian",46.666668,40.116669,57.8486742410001,38.151775453,57.8486742410001,38.151775453,"Oxfordian"
78442,"Oxfordian",46.333332,40.349998,57.4308506150001,38.258555442,57.4308506150001,38.258555442,"Oxfordian"
78441,"Oxfordian",46.216667,40.400002,57.301433348,38.2671544250001,57.301433348,38.2671544250001,"Oxfordian"
78439,"Oxfordian",46.116669,40.433334,57.1955916140001,38.26587204,57.1955916140001,38.26587204,"Oxfordian"
78440,"Oxfordian",46.166668,40.433334,57.2396927460001,38.281673062,57.2396927460001,38.281673062,"Oxfordian"
78438,"Oxfordian",46.049999,40.450001,57.1279883660001,38.2599706980001,57.1279883660001,38.2599706980001,"Oxfordian"
78417,"Oxfordian",45.75,40.483334,56.8460381740001,38.1955883160001,56.8460381740001,38.1955883160001,"Oxfordian"
78422,"Oxfordian",46.049999,40.5,57.10153811,38.305454974,57.10153811,38.305454974,"Oxfordian"
78418,"Oxfordian",45.799999,40.516666,56.8724639050001,38.2416910970001,56.8724639050001,38.2416910970001,"Oxfordian"
78419,"Oxfordian",45.966667,40.516666,57.019277034,38.2942986040001,57.019277034,38.2942986040001,"Oxfordian"
78416,"Oxfordian",45.799999,40.549999,56.854841117,38.272015905,56.854841117,38.272015905,"Oxfordian"
78420,"Oxfordian",46,40.549999,57.030997303,38.335143874,57.030997303,38.335143874,"Oxfordian"
78421,"Oxfordian",46.066666,40.549999,57.0897427690001,38.356197351,57.0897427690001,38.356197351,"Oxfordian"
90001,"Oxfordian",44.766666,42.099998,55.1179006560001,39.355096841,55.1179006560001,39.355096841,"Oxfordian"
68075,"Oxfordian",9.216667,42.400002,23.8704822350001,26.108258521,23.8704822350001,26.108258521,"Oxfordian"
89999,"Oxfordian",44.166668,42.883331,54.577740136,39.494953104,54.577740136,39.494953104,"Oxfordian"
85930,"Oxfordian",40.333332,43.450001,51.137090078,38.501011132,51.137090078,38.501011132,"Oxfordian"
85908,"Oxfordian",40.283333,43.5,51.064105619,38.524570049,51.064105619,38.524570049,"Oxfordian"
67976,"Oxfordian",-60.831669,43.690834,-5.40880550299994,23.163927981,-5.40880550299994,23.163927981,"Oxfordian"
90019,"Oxfordian",39.916668,43.983334,50.450307179,38.796721049,50.450307179,38.796721049,"Oxfordian"
35183,"Oxfordian",28.549999,44.400002,41.4104288030001,35.011687361,41.4104288030001,35.011687361,"Oxfordian"
35185,"Oxfordian",28.516666,44.416668,41.3751190990001,35.0145930150001,41.3751190990001,35.0145930150001,"Oxfordian"
35198,"Oxfordian",28.033333,44.566666,40.9183982370001,34.977251966,40.9183982370001,34.977251966,"Oxfordian"
35199,"Oxfordian",28.033333,44.566666,40.9183982370001,34.977251966,40.9183982370001,34.977251966,"Oxfordian"
35191,"Oxfordian",27.933332,44.683334,40.7730813110001,35.0444159210001,40.7730813110001,35.0444159210001,"Oxfordian"
67868,"Oxfordian",34.966667,44.849998,46.0330486820001,37.694299114,46.0330486820001,37.694299114,"Oxfordian"
93185,"Oxfordian",6.283333,46.950001,23.6532181530001,30.383717136,23.6532181530001,30.383717136,"Oxfordian"
93095,"Oxfordian",6.483333,47.049999,23.750680561,30.5305033280001,23.750680561,30.5305033280001,"Oxfordian"
93124,"Oxfordian",2.4,47.083332,20.7853812970001,29.4624249440001,20.7853812970001,29.4624249440001,"Oxfordian"
63460,"Oxfordian",6.15,47.133331,23.4706514970001,30.514465371,23.4706514970001,30.514465371,"Oxfordian"
63903,"Oxfordian",6.15,47.133331,23.4706514970001,30.514465371,23.4706514970001,30.514465371,"Oxfordian"
63906,"Oxfordian",6.15,47.133331,23.4706514970001,30.514465371,23.4706514970001,30.514465371,"Oxfordian"
63907,"Oxfordian",6.15,47.133331,23.4706514970001,30.514465371,23.4706514970001,30.514465371,"Oxfordian"
63908,"Oxfordian",6.15,47.133331,23.4706514970001,30.514465371,23.4706514970001,30.514465371,"Oxfordian"
63909,"Oxfordian",6.15,47.133331,23.4706514970001,30.514465371,23.4706514970001,30.514465371,"Oxfordian"
63910,"Oxfordian",6.15,47.133331,23.4706514970001,30.514465371,23.4706514970001,30.514465371,"Oxfordian"
63911,"Oxfordian",6.15,47.133331,23.4706514970001,30.514465371,23.4706514970001,30.514465371,"Oxfordian"
63912,"Oxfordian",6.15,47.133331,23.4706514970001,30.514465371,23.4706514970001,30.514465371,"Oxfordian"
63913,"Oxfordian",6.15,47.133331,23.4706514970001,30.514465371,23.4706514970001,30.514465371,"Oxfordian"
63914,"Oxfordian",6.15,47.133331,23.4706514970001,30.514465371,23.4706514970001,30.514465371,"Oxfordian"
63915,"Oxfordian",6.15,47.133331,23.4706514970001,30.514465371,23.4706514970001,30.514465371,"Oxfordian"
63916,"Oxfordian",6.15,47.133331,23.4706514970001,30.514465371,23.4706514970001,30.514465371,"Oxfordian"
63917,"Oxfordian",6.15,47.133331,23.4706514970001,30.514465371,23.4706514970001,30.514465371,"Oxfordian"
63918,"Oxfordian",6.15,47.133331,23.4706514970001,30.514465371,23.4706514970001,30.514465371,"Oxfordian"
63919,"Oxfordian",6.15,47.133331,23.4706514970001,30.514465371,23.4706514970001,30.514465371,"Oxfordian"
63920,"Oxfordian",6.15,47.133331,23.4706514970001,30.514465371,23.4706514970001,30.514465371,"Oxfordian"
63921,"Oxfordian",6.15,47.133331,23.4706514970001,30.514465371,23.4706514970001,30.514465371,"Oxfordian"
63922,"Oxfordian",6.15,47.133331,23.4706514970001,30.514465371,23.4706514970001,30.514465371,"Oxfordian"
63923,"Oxfordian",6.15,47.133331,23.4706514970001,30.514465371,23.4706514970001,30.514465371,"Oxfordian"
93098,"Oxfordian",7.55,47.266666,24.416936854,31.0258282120001,24.416936854,31.0258282120001,"Oxfordian"
24200,"Oxfordian",7.316667,47.299999,24.232701639,30.990738353,24.232701639,30.990738353,"Oxfordian"
93102,"Oxfordian",5.766667,47.349998,23.0924490890001,30.6072806440001,23.0924490890001,30.6072806440001,"Oxfordian"
93184,"Oxfordian",5.8,47.366669,23.10862173,30.631654471,23.10862173,30.631654471,"Oxfordian"
93151,"Oxfordian",7.15,47.366669,24.080577745,31.004881809,24.080577745,31.004881809,"Oxfordian"
85959,"Oxfordian",7.2,47.366669,24.1165767960001,31.01884324,24.1165767960001,31.01884324,"Oxfordian"
93134,"Oxfordian",7.2,47.366669,24.1165767960001,31.01884324,24.1165767960001,31.01884324,"Oxfordian"
93154,"Oxfordian",7.466667,47.366669,24.308573602,31.0934699790001,24.308573602,31.0934699790001,"Oxfordian"
93152,"Oxfordian",7.366667,47.383331,24.2285323670001,31.0806238260001,24.2285323670001,31.0806238260001,"Oxfordian"
93153,"Oxfordian",7.416667,47.400002,24.2564691110001,31.1098025900001,24.2564691110001,31.1098025900001,"Oxfordian"
22735,"Oxfordian",7.425,47.406944,24.2591107100001,31.118456296,24.2591107100001,31.118456296,"Oxfordian"
93155,"Oxfordian",7.05,47.433334,23.976560326,31.0377424270001,23.976560326,31.0377424270001,"Oxfordian"
93114,"Oxfordian",3.05,47.450001,21.0912622480001,29.970779131,21.0912622480001,29.970779131,"Oxfordian"
93199,"Oxfordian",7.633333,47.450001,24.388143401,31.2160669990001,24.388143401,31.2160669990001,"Oxfordian"
22736,"Oxfordian",3.616667,47.533333,21.4611772910001,30.196828558,21.4611772910001,30.196828558,"Oxfordian"
93157,"Oxfordian",5.333333,47.566666,22.6792677020001,30.6874607930001,22.6792677020001,30.6874607930001,"Oxfordian"
87801,"Oxfordian",5.55,47.583332,22.827080451,30.7616067550001,22.827080451,30.7616067550001,"Oxfordian"
93190,"Oxfordian",3.75,47.599998,21.526688752,30.2934456950001,21.526688752,30.2934456950001,"Oxfordian"
44512,"Oxfordian",5.716667,48.666668,22.431128883,31.7967322390001,22.431128883,31.7967322390001,"Oxfordian"
44513,"Oxfordian",5.716667,48.666668,22.431128883,31.7967322390001,22.431128883,31.7967322390001,"Oxfordian"
44514,"Oxfordian",5.716667,48.666668,22.431128883,31.7967322390001,22.431128883,31.7967322390001,"Oxfordian"
44515,"Oxfordian",5.716667,48.666668,22.431128883,31.7967322390001,22.431128883,31.7967322390001,"Oxfordian"
21273,"Oxfordian",5.783333,48.683334,22.470377231,31.829948035,22.470377231,31.829948035,"Oxfordian"
21274,"Oxfordian",5.783333,48.683334,22.470377231,31.829948035,22.470377231,31.829948035,"Oxfordian"
93186,"Oxfordian",5.533333,48.783333,22.245114917,31.8538107680001,22.245114917,31.8538107680001,"Oxfordian"
93188,"Oxfordian",5.5,48.900002,22.165408632,31.951351394,22.165408632,31.951351394,"Oxfordian"
93189,"Oxfordian",5.483333,48.933334,22.137575176,31.9773013280001,22.137575176,31.9773013280001,"Oxfordian"
35308,"Oxfordian",5.4,49.099998,21.9983897750001,32.107086537,21.9983897750001,32.107086537,"Oxfordian"
35309,"Oxfordian",5.4,49.099998,21.9983897750001,32.107086537,21.9983897750001,32.107086537,"Oxfordian"
61227,"Oxfordian",16.633333,49.183334,29.8808712210001,35.427122373,29.8808712210001,35.427122373,"Oxfordian"
4852,"Oxfordian",0.033333,49.316666,18.1164431660001,30.9300921920001,18.1164431660001,30.9300921920001,"Oxfordian"
4851,"Oxfordian",0.033333,49.316666,18.1164431660001,30.9300921920001,18.1164431660001,30.9300921920001,"Oxfordian"
11084,"Oxfordian",4.433333,49.605556,21.0137380080001,32.3544734290001,21.0137380080001,32.3544734290001,"Oxfordian"
11085,"Oxfordian",4.433333,49.605556,21.0137380080001,32.3544734290001,21.0137380080001,32.3544734290001,"Oxfordian"
68381,"Oxfordian",20.683332,50.650002,31.8663492270001,37.886418404,31.8663492270001,37.886418404,"Oxfordian"
