"collection_no","r_number","interval_name","max_ma","mid_ma","min_ma","lng","lat","P.Long","P.Lat","data_source","paleolng","paleolat"
"36535",NA,"Carnian",237,232.5,228,14.4,46.349998,15.36754643,15.97352109,"PaleoBioDB",20.3232938893019,11.4356881841678
"36537",NA,"Tithonian",152.1,148.55,145,18,49.583332,30.16743525,33.21755047,"PaleoBioDB",24.698697588041,41.8827151332242
"36538",NA,"Tithonian",152.1,148.55,145,18.549999,49.716667,30.48827429,33.487294,"PaleoBioDB",25.1575246398118,42.0506413565862
"36539",NA,"Tithonian",152.1,148.55,145,18.233334,49.566666,30.34024001,33.26532888,"PaleoBioDB",24.9031392164735,41.881012468903
"36540",NA,"Tithonian",152.1,148.55,145,18.566668,49.766666,30.47485957,33.5372023,"PaleoBioDB",25.1652270878017,42.1014670555391
"36544",NA,"Tithonian",152.1,148.55,145,18.783333,49.816666,30.60200312,33.64134878,"PaleoBioDB",25.3461112074413,42.1652667885047
"36562",NA,"Carnian",237,232.5,228,14,46.433334,15.12466765,16.14258747,"PaleoBioDB",20.1069178641832,11.6309136220038
"36563",NA,"Carnian",237,232.5,228,13.75,46.466667,14.96684656,16.23095125,"PaleoBioDB",19.963809402098,11.7364592757223
"36564",NA,"Norian",228,218.25,208.5,13.933333,46.366669,13.38605544,21.14637975,"PaleoBioDB",16.198624409595,22.3741033151103
"36565",NA,"Norian",228,218.25,208.5,13.95,46.266666,13.36950816,21.04690727,"PaleoBioDB",16.1649734070084,22.2783738160844
"36566",NA,"Norian",228,218.25,208.5,13.666667,46.233334,13.15762983,21.06695292,"PaleoBioDB",15.9574536394557,22.3297290106987
"36567",NA,"Norian",228,218.25,208.5,14.133333,46.299999,13.50987625,21.04553835,"PaleoBioDB",16.3044815661945,22.2561025288372
"36572",NA,"Rhaetian",208.5,204.9,201.3,14.233333,46.416668,17.44725293,27.61704483,"PaleoBioDB",15.8553082326831,26.6385108076117
"36573",NA,"Norian",228,218.25,208.5,14.5,46.25,13.75776816,20.93080221,"PaleoBioDB",16.5314308543243,22.105880666238
"36660",NA,"Callovian",166.1,164.8,163.5,10.45,32.916668,16.25830988,13.07641256,"PaleoBioDB",11.4969222207681,21.2336382134247
"36661",NA,"Callovian",166.1,164.8,163.5,10.35,32.566666,16.01225718,12.80795175,"PaleoBioDB",11.2227185876651,20.9803814229545
"36662",NA,"Callovian",166.1,164.8,163.5,10.4,32.616669,16.07458843,12.83205665,"PaleoBioDB",11.28926971892,21.0007337244162
"36663",NA,"Callovian",166.1,164.8,163.5,10.483333,32.733334,16.19459628,12.90165098,"PaleoBioDB",11.4189470767549,21.0630297260951
"36664",NA,"Callovian",166.1,164.8,163.5,10.45,32.916668,16.25830988,13.07641256,"PaleoBioDB",11.4969222207681,21.2336382134247
"36665",NA,"Callovian",166.1,164.8,163.5,10.45,32.916668,16.25830988,13.07641256,"PaleoBioDB",11.4969222207681,21.2336382134247
"36666",NA,"Callovian",166.1,164.8,163.5,10.45,32.916668,16.25830988,13.07641256,"PaleoBioDB",11.4969222207681,21.2336382134247
"36667",NA,"Callovian",166.1,164.8,163.5,10.45,32.916668,16.25830988,13.07641256,"PaleoBioDB",11.4969222207681,21.2336382134247
"36694",NA,"Ladinian",242,239.5,237,73.333336,37.583332,82.64998486,31.87957565,"PaleoBioDB",54.7691358478699,5.38695165420911
"36801",NA,"Rhaetian",208.5,204.9,201.3,13.25,47.75,16.13667434,40.69426289,"PaleoBioDB",15.7500278986405,28.1275653162459
"36815",NA,"Norian",228,218.25,208.5,13.2,47.700001,14.34854976,34.08475573,"PaleoBioDB",16.3155710241482,23.7939514783493
"36911",NA,"Rhaetian",208.5,204.9,201.3,115.416664,-16.5,91.77787274,-19.67201921,"PaleoBioDB",71.5208862411804,-25.5036316606461
"36912",NA,"Rhaetian",208.5,204.9,201.3,115.416664,-16.5,91.77787274,-19.67201921,"PaleoBioDB",71.5208862411804,-25.5036316606461
"38018",NA,"Norian",228,218.25,208.5,23.466667,37.333332,18.48937761,10.77189602,"PaleoBioDB",19.5733489606067,11.3635082453803
"38033",NA,"Norian",228,218.25,208.5,-134.883331,61.066666,-64.54489522,19.90138081,"PaleoBioDB",-72.1247540648565,28.2437772055031
"38046",NA,"Norian",228,218.25,208.5,15.816667,39.916668,13.06370022,14.55930134,"PaleoBioDB",14.7861959055435,15.9160996744655
"38051",NA,"Rhaetian",208.5,204.9,201.3,58,31,69.03561391,53.19697419,"PaleoBioDB",42.1152073239527,-11.615024393493
"38061",NA,"Norian",228,218.25,208.5,13.183333,37.683334,12.9976456,12.48827384,"PaleoBioDB",11.9167721969193,14.6761084469734
"38069",NA,"Norian",228,218.25,208.5,118.033333,-16.483334,95.89244114,-21.55617984,"PaleoBioDB",75.9903642311016,-29.633832676642
"38070",NA,"Norian",228,218.25,208.5,118.383331,-16.333332,96.28360098,-21.61023859,"PaleoBioDB",76.394060335362,-29.7444364958384
"38082",NA,"Rhaetian",208.5,204.9,201.3,9.25,45.983334,13.52397633,27.67462603,"PaleoBioDB",12.111063661716,27.6275994742844
"38083",NA,"Rhaetian",208.5,204.9,201.3,9.416667,45.849998,13.6297917,27.52486128,"PaleoBioDB",12.1674297640752,27.4581141311835
"38084",NA,"Rhaetian",208.5,204.9,201.3,9.5,45.833332,13.69154837,27.49940754,"PaleoBioDB",12.2191522265443,27.4188614176635
"38112",NA,"Rhaetian",208.5,204.9,201.3,9.55,45.849998,13.73324982,27.51049475,"PaleoBioDB",12.2626452846801,27.4195887233713
"38113",NA,"Rhaetian",208.5,204.9,201.3,9.533333,45.849998,13.72031726,27.51228641,"PaleoBioDB",12.2507427482765,27.424400329345
"38114",NA,"Rhaetian",208.5,204.9,201.3,9.483333,45.849998,13.68152037,27.51766849,"PaleoBioDB",12.2150364174594,27.4388420231419
"38115",NA,"Rhaetian",208.5,204.9,201.3,9.583333,45.833332,13.75621954,27.49044809,"PaleoBioDB",12.2786748320781,27.3948000626748
"38116",NA,"Rhaetian",208.5,204.9,201.3,9.583333,45.816666,13.75332578,27.47398101,"PaleoBioDB",12.2709018711953,27.3796303107964
"38117",NA,"Rhaetian",208.5,204.9,201.3,9.566667,45.916668,13.75777853,27.57457665,"PaleoBioDB",12.3056815569912,27.4754536139008
"38118",NA,"Rhaetian",208.5,204.9,201.3,9.666667,45.866669,13.8266626,27.51446011,"PaleoBioDB",12.3537324611754,27.4011188604235
"38119",NA,"Rhaetian",208.5,204.9,201.3,9.716667,45.849998,13.86257309,27.49264434,"PaleoBioDB",12.3816737125143,27.3715392606473
"38120",NA,"Rhaetian",208.5,204.9,201.3,9.75,45.799999,13.87981558,27.43967841,"PaleoBioDB",12.3822289877353,27.3164102780145
"38121",NA,"Rhaetian",208.5,204.9,201.3,9.8,45.816666,13.92149763,27.45082308,"PaleoBioDB",12.4257021075115,27.3172001869066
"38122",NA,"Rhaetian",208.5,204.9,201.3,9.8,45.783333,13.91576415,27.4178808,"PaleoBioDB",12.4102210817021,27.2868382236391
"38123",NA,"Rhaetian",208.5,204.9,201.3,9.8,45.833332,13.92436557,27.46729364,"PaleoBioDB",12.4334455659063,27.3323800734074
"38124",NA,"Rhaetian",208.5,204.9,201.3,9.8,45.833332,13.92436557,27.46729364,"PaleoBioDB",12.4334455659063,27.3323800734074
"38125",NA,"Rhaetian",208.5,204.9,201.3,9.883333,45.716667,13.96904813,27.34313471,"PaleoBioDB",12.4388949276985,27.2021282845473
"38126",NA,"Rhaetian",208.5,204.9,201.3,9.9,45.716667,13.98199658,27.3413661,"PaleoBioDB",12.4508176099571,27.1973355860944
"38127",NA,"Rhaetian",208.5,204.9,201.3,9.9,45.75,13.98769944,27.37431204,"PaleoBioDB",12.466254554463,27.2277102777043
"38128",NA,"Rhaetian",208.5,204.9,201.3,9.933333,45.716667,14.00789272,27.33783261,"PaleoBioDB",12.4746625506877,27.1877540761864
"38129",NA,"Rhaetian",208.5,204.9,201.3,10.016667,45.666668,14.06412801,27.27959536,"PaleoBioDB",12.5111857645238,27.1182398383423
"38130",NA,"Rhaetian",208.5,204.9,201.3,10.05,45.700001,14.09569815,27.30902813,"PaleoBioDB",12.5504292725543,27.1390616706257
"38131",NA,"Rhaetian",208.5,204.9,201.3,9.666667,45.799999,13.81512453,27.4485806,"PaleoBioDB",12.3226789485417,27.3404196507854
"38132",NA,"Rhaetian",208.5,204.9,201.3,9.75,45.799999,13.87981558,27.43967841,"PaleoBioDB",12.3822289877353,27.3164102780145
"38133",NA,"Carnian",237,232.5,228,135.972504,34.230499,148.8287709,34.56848989,"PaleoBioDB",120.302086657503,41.1160155799141
"38140",NA,"Ladinian",242,239.5,237,11.383333,47.400002,19.52983285,25.87442076,"PaleoBioDB",21.8045600654838,7.00331859875923
"38148",NA,"Norian",228,218.25,208.5,13.5,47.5,14.68919476,34.12165708,"PaleoBioDB",16.4230203235721,23.5270511177057
"38149",NA,"Norian",228,218.25,208.5,13.716667,47.633331,14.67003152,34.31888322,"PaleoBioDB",16.6289830454114,23.586247625585
"38150",NA,"Rhaetian",208.5,204.9,201.3,13.05,47.416668,16.35511095,40.37528267,"PaleoBioDB",15.4597933723633,27.8752941671588
"38151",NA,"Norian",228,218.25,208.5,15.116667,47.616669,15.38267149,35.05863408,"PaleoBioDB",17.5562180715928,23.1785230630536
"38159",NA,"Bathonian",168.3,167.2,166.1,-1.783333,51.700001,19.06661854,33.86157823,"PaleoBioDB",8.63893702681085,40.6688152333936
"38166",NA,"Carnian",237,232.5,228,11.916667,46.566666,13.76476327,16.75346136,"PaleoBioDB",18.8567556035012,12.3918501837081
"38186",NA,"Carnian",237,232.5,228,135.977997,34.237499,148.8340733,34.57560049,"PaleoBioDB",120.309598283845,41.1221475537447
"38187",NA,"Carnian",237,232.5,228,136,34,148.8632996,34.33862613,"PaleoBioDB",120.280292750728,40.8849799454748
"38377",NA,"Norian",228,218.25,208.5,-116.73333,46.333332,-50.98202248,14.12086898,"PaleoBioDB",-52.5296830253227,21.2304423641798
"38549",NA,"Bajocian",170.3,169.3,168.3,6.016667,49.466667,27.91606712,38.19406221,"PaleoBioDB",15.4857929476167,38.5682693344996
"38550",NA,"Bajocian",170.3,169.3,168.3,6.083333,49.466667,27.96658603,38.21141401,"PaleoBioDB",15.5407164991609,38.5740283246318
"38551",NA,"Bajocian",170.3,169.3,168.3,6.083333,49.466667,27.96658603,38.21141401,"PaleoBioDB",15.5407164991609,38.5740283246318
"38552",NA,"Bajocian",170.3,169.3,168.3,5.866667,49.466667,27.80241505,38.15506952,"PaleoBioDB",15.3622220753869,38.5553564992833
"38553",NA,"Bajocian",170.3,169.3,168.3,6.016667,49.316666,28.06025777,38.02845538,"PaleoBioDB",15.5112145352539,38.4195937908274
"38554",NA,"Bajocian",170.3,169.3,168.3,5.95,49.283333,28.02753859,37.98011968,"PaleoBioDB",15.4618584366461,38.3808008678417
"38555",NA,"Bajocian",170.3,169.3,168.3,6.066667,48.983334,28.27255821,37.73844952,"PaleoBioDB",15.6086624626678,38.0935195585391
"38556",NA,"Bajocian",170.3,169.3,168.3,6.066667,48.950001,28.2899427,37.70808495,"PaleoBioDB",15.6142557022902,38.060478624063
"38557",NA,"Bajocian",170.3,169.3,168.3,6.1,48.799999,28.39324465,37.58045034,"PaleoBioDB",15.6669503246424,37.9146828441848
"38558",NA,"Bajocian",170.3,169.3,168.3,6.15,48.716667,28.47440891,37.51808163,"PaleoBioDB",15.7222750007936,37.8364293625975
"38559",NA,"Bajocian",170.3,169.3,168.3,6.133333,48.650002,28.49633616,37.45279329,"PaleoBioDB",15.7195987202693,37.7688953992411
"38560",NA,"Bajocian",170.3,169.3,168.3,6.033333,48.583332,28.45494013,37.36484942,"PaleoBioDB",15.6478244390092,37.6941088414394
"38561",NA,"Bajocian",170.3,169.3,168.3,5.65,48.216667,28.35151129,36.9261948,"PaleoBioDB",15.389920970864,37.2974404490075
"38562",NA,"Bajocian",170.3,169.3,168.3,6.333333,48.25,28.85489244,37.1425635,"PaleoBioDB",15.9520832905354,37.3898805832452
"38563",NA,"Bajocian",170.3,169.3,168.3,5.366667,47.816666,28.33758918,36.48370704,"PaleoBioDB",15.218525606408,36.8764579016724
"38564",NA,"Bajocian",170.3,169.3,168.3,4.6,47.683334,27.81812231,36.15459733,"PaleoBioDB",14.6009174206789,36.6795095960509
"38565",NA,"Bajocian",170.3,169.3,168.3,4.45,47.5,27.79378855,35.94613176,"PaleoBioDB",14.5040465578156,36.4851025937533
"38566",NA,"Bajocian",170.3,169.3,168.3,4.583333,47.25,28.01865215,35.75265778,"PaleoBioDB",14.6534866283269,36.2480957491699
"38567",NA,"Bajocian",170.3,169.3,168.3,4.966667,47.266666,28.30473722,35.87157493,"PaleoBioDB",14.9711467731358,36.2968423434388
"38568",NA,"Bajocian",170.3,169.3,168.3,4.966667,47.216667,28.32935658,35.82573093,"PaleoBioDB",14.9788722957655,36.247232803668
"38569",NA,"Bajocian",170.3,169.3,168.3,4.966667,47.216667,28.32935658,35.82573093,"PaleoBioDB",14.9788722957655,36.247232803668
"38570",NA,"Bajocian",170.3,169.3,168.3,4.95,47.200001,28.3247519,35.80593165,"PaleoBioDB",14.9675158175793,36.2292869709563
"38571",NA,"Bajocian",170.3,169.3,168.3,4.6,46.950001,28.17788326,35.48178384,"PaleoBioDB",14.7130135328033,35.9517601363795
"38572",NA,"Bajocian",170.3,169.3,168.3,4.616667,46.716667,28.3039454,35.27199872,"PaleoBioDB",14.762216315716,35.721578238345
"38573",NA,"Bajocian",170.3,169.3,168.3,6.166667,47.616669,29.05055984,36.51882529,"PaleoBioDB",15.9173647552064,36.7473782045278
"38574",NA,"Bajocian",170.3,169.3,168.3,6.266667,47.650002,29.110322,36.57667955,"PaleoBioDB",15.9953427509271,36.789213862395
"38575",NA,"Bajocian",170.3,169.3,168.3,6.266667,47.650002,29.110322,36.57667955,"PaleoBioDB",15.9953427509271,36.789213862395
"38576",NA,"Bajocian",170.3,169.3,168.3,6.35,47.349998,29.32584828,36.325447,"PaleoBioDB",16.1137240962981,36.4991276700534
"38577",NA,"Bajocian",170.3,169.3,168.3,6.2,47.283333,29.24405979,36.2232818,"PaleoBioDB",15.9991447181324,36.4197981784754
"38578",NA,"Bajocian",170.3,169.3,168.3,6.9,47.650002,29.59583482,36.75090307,"PaleoBioDB",16.5236281410065,36.8455086758141
"38579",NA,"Bajocian",170.3,169.3,168.3,6.75,47.583332,29.51480164,36.64868972,"PaleoBioDB",16.4095280457202,36.7659932041932
"38580",NA,"Bajocian",170.3,169.3,168.3,5.9,46.916668,29.1958793,35.80539661,"PaleoBioDB",15.8066605880715,36.0298803867467
"38581",NA,"Bajocian",170.3,169.3,168.3,5.95,47.25,29.06853005,36.12421518,"PaleoBioDB",15.7955130087339,36.3648258426247
"38582",NA,"Bajocian",170.3,169.3,168.3,4.866667,46.416668,28.6420744,35.06429827,"PaleoBioDB",15.0171851531133,35.4449131884999
"38583",NA,"Bajocian",170.3,169.3,168.3,4.85,46.400002,28.6372154,35.04444876,"PaleoBioDB",15.0056996685782,35.4269617760762
"38584",NA,"Bajocian",170.3,169.3,168.3,4.866667,46.299999,28.69829373,34.95710029,"PaleoBioDB",15.034757543667,35.3291270924503
"38585",NA,"Bajocian",170.3,169.3,168.3,4.716667,46.466667,28.50192909,35.06943933,"PaleoBioDB",14.8837091723681,35.4818615151809
"38586",NA,"Bajocian",170.3,169.3,168.3,4.85,46.366669,28.65328267,35.01382219,"PaleoBioDB",15.0107203990334,35.3938809000042
"38587",NA,"Bajocian",170.3,169.3,168.3,4.683333,46.333332,28.54028929,34.93783631,"PaleoBioDB",14.8757015935402,35.3467168891575
"38588",NA,"Bajocian",170.3,169.3,168.3,5.3,46.166668,29.09853353,34.95304256,"PaleoBioDB",15.4193069361766,35.2338328867397
"38590",NA,"Bajocian",170.3,169.3,168.3,5.35,45.866669,29.28180992,34.69118789,"PaleoBioDB",15.506929190431,34.9404657816868
"38591",NA,"Bajocian",170.3,169.3,168.3,5.383333,45.816666,29.33174681,34.65440641,"PaleoBioDB",15.5425947925297,34.8937298426695
"38592",NA,"Bajocian",170.3,169.3,168.3,5.283333,45.75,29.28580844,34.56564755,"PaleoBioDB",15.4683249003188,34.8189410339909
"38593",NA,"Bajocian",170.3,169.3,168.3,5.25,45.716667,29.27577542,34.52584653,"PaleoBioDB",15.4452204012096,34.7829900058824
"38737",NA,"Bathonian",168.3,167.2,166.1,-0.133333,48.966667,21.5005067,31.60498569,"PaleoBioDB",10.3239517142372,38.0453235414076
"38738",NA,"Bathonian",168.3,167.2,166.1,-0.133333,48.966667,21.5005067,31.60498569,"PaleoBioDB",10.3239517142372,38.0453235414076
"38739",NA,"Bathonian",168.3,167.2,166.1,0.008333,48.816666,21.66755883,31.50052982,"PaleoBioDB",10.4596498781463,37.9048464347538
"38740",NA,"Bathonian",168.3,167.2,166.1,0.033333,48.816666,21.68547233,31.50667146,"PaleoBioDB",10.4804185288262,37.9064140097427
"38869",NA,"Maastrichtian",72.1,69.05,66,-99.633331,22.016666,-79.0870877,27.077638,"PaleoBioDB",-80.2390263483513,28.6008880708437
"38870",NA,"Maastrichtian",72.1,69.05,66,-99.633331,22.016666,-79.0870877,27.077638,"PaleoBioDB",-80.2390263483513,28.6008880708437
"40762",NA,"Norian",228,218.25,208.5,-134.888885,60.656944,-64.97658958,19.95770492,"PaleoBioDB",-72.0854779335619,27.8355153919555
"40764",NA,"Norian",228,218.25,208.5,-135.219727,60.866669,-64.73249202,20.08999292,"PaleoBioDB",-72.2888503808616,28.0299716761759
"41028",NA,"Messinian",7.246,6.29,5.333,-68.900002,12.1,-69.5415763,11.63947376,"PaleoBioDB",-68.1679812237825,12.1387388518181
"41032",NA,"Zanclean",5.333,4.466,3.6,-68.900002,12.1,-69.29319617,11.99623548,"PaleoBioDB",-68.3803041491688,12.1286506627094
"41033",NA,"Zanclean",5.333,4.466,3.6,-68.900002,12.1,-69.29319617,11.99623548,"PaleoBioDB",-68.3803041491688,12.1286506627094
"41034",NA,"Zanclean",5.333,4.466,3.6,-68.900002,12.1,-69.29319617,11.99623548,"PaleoBioDB",-68.3803041491688,12.1286506627094
"41035",NA,"Zanclean",5.333,4.466,3.6,-68.900002,12.1,-69.29319617,11.99623548,"PaleoBioDB",-68.3803041491688,12.1286506627094
"41036",NA,"Piacenzian",3.6,3.094,2.588,-68.900002,12.1,-69.1479114,12.04206216,"PaleoBioDB",-68.5399874979579,12.1204439375511
"41038",NA,"Piacenzian",3.6,3.094,2.588,-68.949997,12.133333,-69.19891543,12.07388315,"PaleoBioDB",-68.5899638704291,12.153809120483
"41039",NA,"Piacenzian",3.6,3.094,2.588,-68.949997,12.133333,-69.19891543,12.07388315,"PaleoBioDB",-68.5899638704291,12.153809120483
"41040",NA,"Piacenzian",3.6,3.094,2.588,-68.949997,12.133333,-69.19891543,12.07388315,"PaleoBioDB",-68.5899638704291,12.153809120483
"41041",NA,"Piacenzian",3.6,3.094,2.588,-68.949997,12.133333,-69.19891543,12.07388315,"PaleoBioDB",-68.5899638704291,12.153809120483
"41042",NA,"Piacenzian",3.6,3.094,2.588,-68.949997,12.133333,-69.19891543,12.07388315,"PaleoBioDB",-68.5899638704291,12.153809120483
"41043",NA,"Piacenzian",3.6,3.094,2.588,-68.949997,12.133333,-69.19891543,12.07388315,"PaleoBioDB",-68.5899638704291,12.153809120483
"41044",NA,"Piacenzian",3.6,3.094,2.588,-68.949997,12.133333,-69.19891543,12.07388315,"PaleoBioDB",-68.5899638704291,12.153809120483
"41045",NA,"Piacenzian",3.6,3.094,2.588,-68.949997,12.133333,-69.19891543,12.07388315,"PaleoBioDB",-68.5899638704291,12.153809120483
"41046",NA,"Piacenzian",3.6,3.094,2.588,-68.949997,12.133333,-69.19891543,12.07388315,"PaleoBioDB",-68.5899638704291,12.153809120483
"41047",NA,"Piacenzian",3.6,3.094,2.588,-68.949997,12.133333,-69.19891543,12.07388315,"PaleoBioDB",-68.5899638704291,12.153809120483
"41048",NA,"Piacenzian",3.6,3.094,2.588,-68.949997,12.133333,-69.19891543,12.07388315,"PaleoBioDB",-68.5899638704291,12.153809120483
"41050",NA,"Piacenzian",3.6,3.094,2.588,-68.916664,12.116667,-69.16508367,12.05822264,"PaleoBioDB",-68.5566395433722,12.1371216637877
"41051",NA,"Piacenzian",3.6,3.094,2.588,-68.916664,12.116667,-69.16508367,12.05822264,"PaleoBioDB",-68.5566395433722,12.1371216637877
"41065",NA,"Tortonian",11.62,9.433,7.246,-71.183334,19.533333,-72.35321155,18.5438775,"PaleoBioDB",-70.0695171204465,19.5919042441336
"41067",NA,"Messinian",7.246,6.29,5.333,-71.183334,19.533333,-71.91359649,19.55054993,"PaleoBioDB",-70.4410589691939,19.5751044589908
"41068",NA,"Messinian",7.246,6.29,5.333,-71.183334,19.533333,-71.91359649,19.55054993,"PaleoBioDB",-70.4410589691939,19.5751044589908
"41070",NA,"Zanclean",5.333,4.466,3.6,-71.183334,19.533333,-71.63152312,19.75374807,"PaleoBioDB",-70.6564886326432,19.564104498165
"41071",NA,"Zanclean",5.333,4.466,3.6,-71.183334,19.533333,-71.63152312,19.75374807,"PaleoBioDB",-70.6564886326432,19.564104498165
"41072",NA,"Zanclean",5.333,4.466,3.6,-83.416664,10.25,-84.11035103,10.61049295,"PaleoBioDB",-82.66534443391,10.1593390198949
"41076",NA,"Chattian",28.1,25.565,23.03,52.733334,31.5,48.14429233,30.94639965,"PaleoBioDB",49.9466852572608,28.4979461372144
"41077",NA,"Burdigalian",20.44,18.205,15.97,50.716667,34.644722,47.00440362,34.41197658,"PaleoBioDB",49.0011953609586,32.6353432045335
"41112",NA,"Tortonian",11.62,9.433,7.246,-71.183334,19.533333,-72.35321155,18.5438775,"PaleoBioDB",-70.0695171204465,19.5919042441336
"41113",NA,"Messinian",7.246,6.29,5.333,-71.183334,19.533333,-71.91359649,19.55054993,"PaleoBioDB",-70.4410589691939,19.5751044589908
"41114",NA,"Zanclean",5.333,4.466,3.6,-71.183334,19.533333,-71.63152312,19.75374807,"PaleoBioDB",-70.6564886326432,19.564104498165
"41397",NA,"Aalenian",174.1,172.2,170.3,56.5,33,80.88594089,40.9452783,"PaleoBioDB",43.2215388751423,-13.7014665970646
"42258",NA,"Ladinian",242,239.5,237,20.5,47.966667,24.0316576,30.58963109,"PaleoBioDB",30.048872633105,2.52136881087498
"42486",NA,"Priabonian",38,35.95,33.9,-79.550003,9.2,-84.78136522,7.428202829,"PaleoBioDB",-77.3307903821973,7.43127940327283
"42490",NA,"Priabonian",38,35.95,33.9,-79.51667,9.133333,-84.75470355,7.358716816,"PaleoBioDB",-77.3033323166005,7.36209898727588
"42542",NA,"Rhaetian",208.5,204.9,201.3,20,49.166668,18.4357824,45.07536668,"PaleoBioDB",23.183294378544,25.9856976750895
"42550",NA,"Rhaetian",208.5,204.9,201.3,20.366667,48.866669,18.98002272,45.08760348,"PaleoBioDB",23.2918379418874,25.6138418158508
"42552",NA,"Ladinian",242,239.5,237,-117.491943,39.611668,-50.12477346,12.36728155,"PaleoBioDB",-44.6488085872112,6.60433558092885
"42747",NA,"Rhaetian",208.5,204.9,201.3,74.73333,37.466667,84.48898154,62.86446468,"PaleoBioDB",60.8683342536153,35.4746930932124
"42750",NA,"Rhaetian",208.5,204.9,201.3,75,37.333332,85.03467226,62.83880961,"PaleoBioDB",61.1622346923731,35.401758017948
"43316",NA,"Burdigalian",20.44,18.205,15.97,162.366669,11.383333,-179.8042973,5.925376889,"PaleoBioDB",174.332805945171,6.11655441465611
"43320",NA,"Zanclean",5.333,4.466,3.6,162.366669,11.383333,165.3708654,10.06897167,"PaleoBioDB",165.613605021399,9.45354257988876
"44512",NA,"Oxfordian",163.5,160.4,157.3,5.716667,48.666668,22.43112888,31.79673224,"PaleoBioDB",14.8370222064766,39.4962317864564
"44513",NA,"Oxfordian",163.5,160.4,157.3,5.716667,48.666668,22.43112888,31.79673224,"PaleoBioDB",14.8370222064766,39.4962317864564
"44514",NA,"Oxfordian",163.5,160.4,157.3,5.716667,48.666668,22.43112888,31.79673224,"PaleoBioDB",14.8370222064766,39.4962317864564
"44515",NA,"Oxfordian",163.5,160.4,157.3,5.716667,48.666668,22.43112888,31.79673224,"PaleoBioDB",14.8370222064766,39.4962317864564
"44770",NA,"Norian",228,218.25,208.5,104,21.5,111.9628139,34.72431538,"PaleoBioDB",92.3275316925988,26.2072240285905
"44953",NA,"Ladinian",242,239.5,237,11.615,46.539001,15.89076779,14.98737893,"PaleoBioDB",21.5390066641495,6.16861964966912
"45343",NA,"Zanclean",5.333,4.466,3.6,108.98333,-7.133333,108.8977889,-7.263289316,"PaleoBioDB",109.617724020909,-7.33775276603579
"45402",NA,"Chattian",28.1,25.565,23.03,-66.783333,18.016666,-71.0528606,15.70528284,"PaleoBioDB",-65.4797227963157,17.5574370696529
"45403",NA,"Chattian",28.1,25.565,23.03,-66.916664,17.966667,-71.18841377,15.66592017,"PaleoBioDB",-65.6126888042799,17.507382284548
"45404",NA,"Chattian",28.1,25.565,23.03,-66.866669,18.283333,-71.11200568,15.97757825,"PaleoBioDB",-65.5629673327768,17.8240688830949
"45424",NA,"Hettangian",201.3,200.3,199.3,-3.505,51.449001,9.255083962,37.60153329,"PaleoBioDB",1.33610858055473,36.9490692472707
"45572",NA,"Oxfordian",163.5,160.4,157.3,46.275555,23.897778,41.09069003,-10.05644532,"PaleoBioDB",33.509658199056,-2.29435498940896
"49916",NA,"Anisian",247.2,244.6,242,13.333333,46.466667,19.28152957,13.2532365,"PaleoBioDB",24.0013320472609,4.40691302319842
"49929",NA,"Anisian",247.2,244.6,242,13.333333,46.466667,19.28152957,13.2532365,"PaleoBioDB",24.0013320472609,4.40691302319842
"49930",NA,"Anisian",247.2,244.6,242,13.333333,46.466667,19.28152957,13.2532365,"PaleoBioDB",24.0013320472609,4.40691302319842
"49932",NA,"Anisian",247.2,244.6,242,13.333333,46.466667,19.28152957,13.2532365,"PaleoBioDB",24.0013320472609,4.40691302319842
"49934",NA,"Anisian",247.2,244.6,242,13.333333,46.466667,19.28152957,13.2532365,"PaleoBioDB",24.0013320472609,4.40691302319842
"49937",NA,"Anisian",247.2,244.6,242,13.333333,46.466667,19.28152957,13.2532365,"PaleoBioDB",24.0013320472609,4.40691302319842
"50271",NA,"Albian",113,106.75,100.5,33.450001,30.799999,33.9772245,8.028461086,"PaleoBioDB",28.5893917196802,8.16599194459987
"50421",NA,"Aptian",125,119,113,10.233333,47.433334,32.23439254,30.22399004,"PaleoBioDB",20.4268254484069,30.9435458359668
"50509",NA,"Aptian",125,119,113,10.233333,47.433334,32.23439254,30.22399004,"PaleoBioDB",20.4268254484069,30.9435458359668
"50511",NA,"Aptian",125,119,113,10.216667,47.430557,32.22191275,30.21968556,"PaleoBioDB",20.4139032516661,30.9470077639799
"50512",NA,"Aptian",125,119,113,10.216667,47.430557,32.22191275,30.21968556,"PaleoBioDB",20.4139032516661,30.9470077639799
"50923",NA,"Serravallian",13.82,12.72,11.62,34.183334,26.116667,32.0568206,24.62856874,"PaleoBioDB",33.342273248005,25.4265169875023
"50924",NA,"Serravallian",13.82,12.72,11.62,34.216667,26.083332,32.09030753,24.59569943,"PaleoBioDB",33.3750516200984,25.3928916845914
"50925",NA,"Serravallian",13.82,12.72,11.62,34.299999,25.950001,32.17487815,24.46354086,"PaleoBioDB",33.4564628065511,25.2588382844957
"50926",NA,"Serravallian",13.82,12.72,11.62,34.650002,25.5,32.52829785,24.01848631,"PaleoBioDB",33.7996517922892,24.805813284331
"50927",NA,"Serravallian",13.82,12.72,11.62,35.016666,24.799999,32.90258825,23.32375622,"PaleoBioDB",34.1569194936138,24.1026813291413
